image,qual_mos,dist_prob
VizWiz_train_00006266,0.440833333333333,"[0.4444444444444444, 0.4722222222222222, 0.19444444444444445, 0.0, 0.08333333333333333, 0.05555555555555555, 0.0]"
VizWiz_train_00006491,0.471142857142857,"[0.5142857142857142, 0.11428571428571428, 0.02857142857142857, 0.02857142857142857, 0.2857142857142857, 0.14285714285714285, 0.02857142857142857]"
VizWiz_train_00006206,0.587352941176471,"[0.08823529411764706, 0.029411764705882353, 0.5882352941176471, 0.23529411764705882, 0.17647058823529413, 0.17647058823529413, 0.029411764705882353]"
VizWiz_train_00005116,0.349523809523809,"[0.23809523809523808, 0.0, 0.2857142857142857, 0.047619047619047616, 0.09523809523809523, 0.3333333333333333, 0.047619047619047616]"
VizWiz_train_00006113,0.232777777777778,"[0.4444444444444444, 0.19444444444444445, 0.1388888888888889, 0.3333333333333333, 0.16666666666666666, 0.08333333333333333, 0.027777777777777776]"
VizWiz_train_00005582,0.1184,"[0.0, 0.04, 0.08, 0.96, 0.12, 0.04, 0.0]"
VizWiz_train_00005359,0.482432432432432,"[0.43243243243243246, 0.13513513513513514, 0.05405405405405406, 0.1891891891891892, 0.13513513513513514, 0.13513513513513514, 0.0]"
VizWiz_train_00005019,0.340625,"[0.4375, 0.09375, 0.21875, 0.125, 0.40625, 0.09375, 0.0]"
VizWiz_train_00006226,0.745151515151515,"[0.09090909090909091, 0.06060606060606061, 0.18181818181818182, 0.06060606060606061, 0.12121212121212122, 0.5757575757575758, 0.0]"
VizWiz_train_00006352,0.504857142857143,"[0.42857142857142855, 0.34285714285714286, 0.11428571428571428, 0.0, 0.22857142857142856, 0.08571428571428572, 0.0]"
VizWiz_train_00006802,0.420263157894737,"[0.5526315789473685, 0.3157894736842105, 0.2894736842105263, 0.15789473684210525, 0.10526315789473684, 0.02631578947368421, 0.0]"
VizWiz_train_00006749,0.559032258064516,"[0.25806451612903225, 0.0967741935483871, 0.25806451612903225, 0.0967741935483871, 0.22580645161290322, 0.3870967741935484, 0.03225806451612903]"
VizWiz_train_00005932,0.72551724137931,"[0.13793103448275862, 0.10344827586206896, 0.27586206896551724, 0.0, 0.1724137931034483, 0.5517241379310345, 0.0]"
VizWiz_train_00005596,0.4646875,"[0.375, 0.15625, 0.5, 0.1875, 0.125, 0.03125, 0.03125]"
VizWiz_train_00006673,0.427058823529412,"[0.7058823529411765, 0.17647058823529413, 0.058823529411764705, 0.029411764705882353, 0.058823529411764705, 0.08823529411764706, 0.0]"
VizWiz_train_00006144,0.283333333333333,"[0.696969696969697, 0.3333333333333333, 0.3333333333333333, 0.0, 0.15151515151515152, 0.0, 0.06060606060606061]"
VizWiz_train_00006911,0.536176470588235,"[0.4411764705882353, 0.11764705882352941, 0.08823529411764706, 0.20588235294117646, 0.17647058823529413, 0.17647058823529413, 0.0]"
VizWiz_train_00006351,0.381515151515151,"[0.48484848484848486, 0.24242424242424243, 0.030303030303030304, 0.0, 0.30303030303030304, 0.18181818181818182, 0.0]"
VizWiz_train_00005747,0.681388888888889,"[0.16666666666666666, 0.05555555555555555, 0.4166666666666667, 0.05555555555555555, 0.08333333333333333, 0.4722222222222222, 0.0]"
VizWiz_train_00005579,0.685,"[0.17647058823529413, 0.11764705882352941, 0.23529411764705882, 0.0, 0.058823529411764705, 0.5294117647058824, 0.0]"
VizWiz_train_00006422,0.315277777777778,"[0.6944444444444444, 0.3055555555555556, 0.027777777777777776, 0.027777777777777776, 0.25, 0.0, 0.0]"
VizWiz_train_00005974,0.3940625,"[0.5, 0.40625, 0.0, 0.03125, 0.1875, 0.09375, 0.0]"
VizWiz_train_00006033,0.475,"[0.058823529411764705, 0.058823529411764705, 0.7058823529411765, 0.4411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0]"
VizWiz_train_00005024,0.489375,"[0.375, 0.09375, 0.09375, 0.21875, 0.25, 0.3125, 0.0]"
VizWiz_train_00005257,0.2825,"[0.78125, 0.25, 0.03125, 0.1875, 0.3125, 0.03125, 0.0]"
VizWiz_train_00006594,0.690882352941177,"[0.08823529411764706, 0.058823529411764705, 0.14705882352941177, 0.0, 0.23529411764705882, 0.5294117647058824, 0.0]"
VizWiz_train_00005383,0.665454545454546,"[0.21212121212121213, 0.06060606060606061, 0.09090909090909091, 0.0, 0.30303030303030304, 0.45454545454545453, 0.0]"
VizWiz_train_00006581,0.174444444444444,"[0.0, 0.0, 0.0, 0.8888888888888888, 0.0, 0.07407407407407407, 0.037037037037037035]"
VizWiz_train_00005672,0.663055555555556,"[0.19444444444444445, 0.08333333333333333, 0.16666666666666666, 0.08333333333333333, 0.19444444444444445, 0.4166666666666667, 0.0]"
VizWiz_train_00006753,0.33,"[0.2857142857142857, 0.05714285714285714, 0.7428571428571429, 0.4857142857142857, 0.05714285714285714, 0.0, 0.0]"
VizWiz_train_00006102,0.40375,"[0.5, 0.5, 0.125, 0.0, 0.1875, 0.09375, 0.0]"
VizWiz_train_00005578,0.6025,"[0.375, 0.0625, 0.1875, 0.03125, 0.1875, 0.25, 0.0]"
VizWiz_train_00005306,0.253823529411765,"[0.7058823529411765, 0.23529411764705882, 0.14705882352941177, 0.3235294117647059, 0.058823529411764705, 0.029411764705882353, 0.0]"
VizWiz_train_00005590,0.124285714285714,"[0.7428571428571429, 0.3142857142857143, 0.22857142857142856, 0.17142857142857143, 0.22857142857142856, 0.0, 0.0]"
VizWiz_train_00006502,0.702941176470588,"[0.0, 0.0, 0.5882352941176471, 0.08823529411764706, 0.11764705882352941, 0.2647058823529412, 0.029411764705882353]"
VizWiz_train_00005944,0.392941176470588,"[0.5882352941176471, 0.23529411764705882, 0.29411764705882354, 0.058823529411764705, 0.23529411764705882, 0.029411764705882353, 0.0]"
VizWiz_train_00005493,0.624285714285714,"[0.10714285714285714, 0.07142857142857142, 0.39285714285714285, 0.10714285714285714, 0.07142857142857142, 0.42857142857142855, 0.0]"
VizWiz_train_00006632,0.546774193548387,"[0.1935483870967742, 0.06451612903225806, 0.16129032258064516, 0.3225806451612903, 0.12903225806451613, 0.3225806451612903, 0.0]"
VizWiz_train_00006646,0.535806451612903,"[0.22580645161290322, 0.06451612903225806, 0.06451612903225806, 0.3870967741935484, 0.22580645161290322, 0.25806451612903225, 0.0]"
VizWiz_train_00005506,0.432903225806452,"[0.5483870967741935, 0.12903225806451613, 0.41935483870967744, 0.12903225806451613, 0.22580645161290322, 0.03225806451612903, 0.03225806451612903]"
VizWiz_train_00005518,0.484137931034483,"[0.1724137931034483, 0.13793103448275862, 0.3448275862068966, 0.3448275862068966, 0.13793103448275862, 0.20689655172413793, 0.0]"
VizWiz_train_00006897,0.206060606060606,"[0.7878787878787878, 0.3939393939393939, 0.21212121212121213, 0.18181818181818182, 0.15151515151515152, 0.0, 0.0]"
VizWiz_train_00006114,0.486285714285714,"[0.17142857142857143, 0.11428571428571428, 0.45714285714285713, 0.05714285714285714, 0.2, 0.2, 0.0]"
VizWiz_train_00006804,0.689142857142857,"[0.2, 0.02857142857142857, 0.17142857142857143, 0.2, 0.2, 0.37142857142857144, 0.0]"
VizWiz_train_00005611,0.593030303030303,"[0.36363636363636365, 0.18181818181818182, 0.18181818181818182, 0.030303030303030304, 0.06060606060606061, 0.30303030303030304, 0.0]"
VizWiz_train_00006818,0.317428571428571,"[0.37142857142857144, 0.4, 0.4, 0.2571428571428571, 0.2857142857142857, 0.0, 0.0]"
VizWiz_train_00005896,0.355882352941176,"[0.7647058823529411, 0.17647058823529413, 0.0, 0.058823529411764705, 0.35294117647058826, 0.029411764705882353, 0.0]"
VizWiz_train_00005993,0.411212121212121,"[0.6060606060606061, 0.3333333333333333, 0.24242424242424243, 0.06060606060606061, 0.12121212121212122, 0.06060606060606061, 0.0]"
VizWiz_train_00005036,0.574285714285714,"[0.11428571428571428, 0.0, 0.7714285714285715, 0.05714285714285714, 0.05714285714285714, 0.2, 0.02857142857142857]"
VizWiz_train_00005922,0.359375,"[0.625, 0.46875, 0.09375, 0.03125, 0.125, 0.0, 0.0]"
VizWiz_train_00005830,0.378333333333333,"[0.2222222222222222, 0.1111111111111111, 0.3333333333333333, 0.5277777777777778, 0.08333333333333333, 0.05555555555555555, 0.0]"
VizWiz_train_00006238,0.622857142857143,"[0.05714285714285714, 0.05714285714285714, 0.5714285714285714, 0.02857142857142857, 0.05714285714285714, 0.3142857142857143, 0.0]"
VizWiz_train_00005394,0.321315789473684,"[0.7631578947368421, 0.5, 0.0, 0.0, 0.10526315789473684, 0.0, 0.0]"
VizWiz_train_00005001,0.546060606060606,"[0.09090909090909091, 0.12121212121212122, 0.42424242424242425, 0.12121212121212122, 0.2727272727272727, 0.24242424242424243, 0.0]"
VizWiz_train_00006482,0.6075,"[0.1388888888888889, 0.027777777777777776, 0.2222222222222222, 0.08333333333333333, 0.2222222222222222, 0.4444444444444444, 0.0]"
VizWiz_train_00005044,0.345142857142857,"[0.6857142857142857, 0.42857142857142855, 0.02857142857142857, 0.14285714285714285, 0.14285714285714285, 0.02857142857142857, 0.0]"
VizWiz_train_00006137,0.425142857142857,"[0.34285714285714286, 0.2571428571428571, 0.22857142857142856, 0.14285714285714285, 0.34285714285714286, 0.08571428571428572, 0.0]"
VizWiz_train_00006544,0.4365625,"[0.375, 0.125, 0.5625, 0.3125, 0.1875, 0.125, 0.0]"
VizWiz_train_00005407,0.575945945945946,"[0.24324324324324326, 0.08108108108108109, 0.08108108108108109, 0.02702702702702703, 0.2702702702702703, 0.35135135135135137, 0.02702702702702703]"
VizWiz_train_00006231,0.546470588235294,"[0.6176470588235294, 0.08823529411764706, 0.23529411764705882, 0.029411764705882353, 0.08823529411764706, 0.17647058823529413, 0.0]"
VizWiz_train_00006745,0.249428571428571,"[0.7714285714285715, 0.42857142857142855, 0.0, 0.02857142857142857, 0.3142857142857143, 0.0, 0.0]"
VizWiz_train_00006806,0.645806451612903,"[0.3225806451612903, 0.12903225806451613, 0.0967741935483871, 0.03225806451612903, 0.16129032258064516, 0.45161290322580644, 0.03225806451612903]"
VizWiz_train_00005469,0.72741935483871,"[0.12903225806451613, 0.03225806451612903, 0.0967741935483871, 0.0, 0.16129032258064516, 0.6451612903225806, 0.0]"
VizWiz_train_00005178,0.086428571428572,"[0.03571428571428571, 0.03571428571428571, 0.03571428571428571, 1.1428571428571428, 0.03571428571428571, 0.0, 0.0]"
VizWiz_train_00005530,0.718333333333333,"[0.1388888888888889, 0.05555555555555555, 0.16666666666666666, 0.08333333333333333, 0.05555555555555555, 0.5555555555555556, 0.0]"
VizWiz_train_00005310,0.63375,"[0.09375, 0.09375, 0.3125, 0.25, 0.125, 0.34375, 0.0]"
VizWiz_train_00006739,0.603636363636364,"[0.15151515151515152, 0.09090909090909091, 0.18181818181818182, 0.18181818181818182, 0.15151515151515152, 0.2727272727272727, 0.030303030303030304]"
VizWiz_train_00006980,0.668064516129032,"[0.12903225806451613, 0.0967741935483871, 0.1935483870967742, 0.03225806451612903, 0.12903225806451613, 0.6129032258064516, 0.0]"
VizWiz_train_00005244,0.709428571428571,"[0.05714285714285714, 0.02857142857142857, 0.22857142857142856, 0.17142857142857143, 0.05714285714285714, 0.5714285714285714, 0.0]"
VizWiz_train_00006713,0.315135135135135,"[0.7027027027027027, 0.16216216216216217, 0.2702702702702703, 0.40540540540540543, 0.24324324324324326, 0.0, 0.0]"
VizWiz_train_00006368,0.35375,"[0.5625, 0.46875, 0.03125, 0.0, 0.28125, 0.03125, 0.0]"
VizWiz_train_00006918,0.431176470588235,"[0.5, 0.17647058823529413, 0.058823529411764705, 0.11764705882352941, 0.5, 0.08823529411764706, 0.0]"
VizWiz_train_00006792,0.529,"[0.3, 0.1, 0.2, 0.23333333333333334, 0.3, 0.16666666666666666, 0.0]"
VizWiz_train_00005935,0.249090909090909,"[0.6060606060606061, 0.6666666666666666, 0.12121212121212122, 0.18181818181818182, 0.3333333333333333, 0.0, 0.0]"
VizWiz_train_00006011,0.335714285714286,"[0.6285714285714286, 0.22857142857142856, 0.0, 0.22857142857142856, 0.3142857142857143, 0.08571428571428572, 0.0]"
VizWiz_train_00005810,0.383870967741935,"[0.7096774193548387, 0.2903225806451613, 0.12903225806451613, 0.0, 0.06451612903225806, 0.06451612903225806, 0.0]"
VizWiz_train_00006529,0.566315789473684,"[0.07894736842105263, 0.0, 0.631578947368421, 0.10526315789473684, 0.07894736842105263, 0.21052631578947367, 0.0]"
VizWiz_train_00005323,0.656,"[0.13333333333333333, 0.0, 0.7, 0.06666666666666667, 0.06666666666666667, 0.26666666666666666, 0.0]"
VizWiz_train_00005945,0.478157894736842,"[0.6052631578947368, 0.21052631578947367, 0.15789473684210525, 0.02631578947368421, 0.07894736842105263, 0.10526315789473684, 0.0]"
VizWiz_train_00006000,0.643235294117647,"[0.2647058823529412, 0.058823529411764705, 0.5588235294117647, 0.0, 0.058823529411764705, 0.2647058823529412, 0.029411764705882353]"
VizWiz_train_00005851,0.326774193548387,"[0.8064516129032258, 0.22580645161290322, 0.5161290322580645, 0.16129032258064516, 0.22580645161290322, 0.0, 0.0]"
VizWiz_train_00006494,0.336363636363636,"[0.42424242424242425, 0.21212121212121213, 0.3333333333333333, 0.21212121212121213, 0.21212121212121213, 0.06060606060606061, 0.0]"
VizWiz_train_00005743,0.0840625,"[0.46875, 0.03125, 0.9375, 0.0, 0.125, 0.0, 0.0]"
VizWiz_train_00005523,0.581142857142857,"[0.2571428571428571, 0.14285714285714285, 0.17142857142857143, 0.0, 0.11428571428571428, 0.42857142857142855, 0.0]"
VizWiz_train_00005428,0.672857142857143,"[0.08571428571428572, 0.05714285714285714, 0.3142857142857143, 0.08571428571428572, 0.05714285714285714, 0.5142857142857142, 0.0]"
VizWiz_train_00005999,0.471142857142857,"[0.34285714285714286, 0.2571428571428571, 0.2571428571428571, 0.0, 0.34285714285714286, 0.11428571428571428, 0.0]"
VizWiz_train_00006628,0.562121212121212,"[0.3333333333333333, 0.12121212121212122, 0.3333333333333333, 0.3333333333333333, 0.09090909090909091, 0.24242424242424243, 0.030303030303030304]"
VizWiz_train_00006605,0.363,"[0.5666666666666667, 0.5666666666666667, 0.03333333333333333, 0.03333333333333333, 0.16666666666666666, 0.03333333333333333, 0.0]"
VizWiz_train_00006270,0.594,"[0.3333333333333333, 0.13333333333333333, 0.13333333333333333, 0.1, 0.2, 0.4, 0.0]"
VizWiz_train_00005620,0.221212121212121,"[0.696969696969697, 0.696969696969697, 0.0, 0.12121212121212122, 0.18181818181818182, 0.0, 0.0]"
VizWiz_train_00005269,0.364193548387097,"[0.7419354838709677, 0.41935483870967744, 0.0967741935483871, 0.12903225806451613, 0.03225806451612903, 0.0, 0.0]"
VizWiz_train_00006003,0.382258064516129,"[0.5483870967741935, 0.2903225806451613, 0.25806451612903225, 0.0, 0.22580645161290322, 0.03225806451612903, 0.0]"
VizWiz_train_00006559,0.792333333333333,"[0.03333333333333333, 0.03333333333333333, 0.13333333333333333, 0.03333333333333333, 0.03333333333333333, 0.8, 0.0]"
VizWiz_train_00006299,0.392702702702703,"[0.6486486486486487, 0.21621621621621623, 0.08108108108108109, 0.02702702702702703, 0.35135135135135137, 0.0, 0.0]"
VizWiz_train_00006383,0.655882352941176,"[0.11764705882352941, 0.029411764705882353, 0.35294117647058826, 0.058823529411764705, 0.14705882352941177, 0.38235294117647056, 0.0]"
VizWiz_train_00005914,0.575666666666667,"[0.23333333333333334, 0.2, 0.43333333333333335, 0.0, 0.1, 0.26666666666666666, 0.0]"
VizWiz_train_00006203,0.517272727272727,"[0.30303030303030304, 0.12121212121212122, 0.3333333333333333, 0.0, 0.09090909090909091, 0.2727272727272727, 0.0]"
VizWiz_train_00005201,0.393333333333333,"[0.7, 0.26666666666666666, 0.0, 0.03333333333333333, 0.2, 0.1, 0.0]"
VizWiz_train_00006055,0.540294117647059,"[0.29411764705882354, 0.11764705882352941, 0.14705882352941177, 0.029411764705882353, 0.2647058823529412, 0.23529411764705882, 0.0]"
VizWiz_train_00006585,0.467105263157895,"[0.47368421052631576, 0.18421052631578946, 0.05263157894736842, 0.05263157894736842, 0.15789473684210525, 0.18421052631578946, 0.02631578947368421]"
VizWiz_train_00006592,0.6178125,"[0.15625, 0.09375, 0.25, 0.0, 0.125, 0.5, 0.0]"
VizWiz_train_00005470,0.284615384615385,"[0.7692307692307693, 0.20512820512820512, 0.02564102564102564, 0.10256410256410256, 0.10256410256410256, 0.0, 0.0]"
VizWiz_train_00005736,0.427777777777778,"[0.5833333333333334, 0.3611111111111111, 0.05555555555555555, 0.0, 0.19444444444444445, 0.1388888888888889, 0.0]"
VizWiz_train_00005296,0.429666666666667,"[0.36666666666666664, 0.7, 0.06666666666666667, 0.03333333333333333, 0.23333333333333334, 0.1, 0.0]"
VizWiz_train_00006556,0.581764705882353,"[0.3235294117647059, 0.11764705882352941, 0.23529411764705882, 0.20588235294117646, 0.08823529411764706, 0.23529411764705882, 0.0]"
VizWiz_train_00005809,0.581714285714286,"[0.2, 0.05714285714285714, 0.2857142857142857, 0.05714285714285714, 0.08571428571428572, 0.42857142857142855, 0.0]"
VizWiz_train_00005536,0.659375,"[0.125, 0.03125, 0.03125, 0.0, 0.15625, 0.78125, 0.0]"
VizWiz_train_00006784,0.375,"[0.5625, 0.4375, 0.1875, 0.21875, 0.28125, 0.0625, 0.0]"
VizWiz_train_00006571,0.226363636363636,"[0.5757575757575758, 0.36363636363636365, 0.30303030303030304, 0.36363636363636365, 0.15151515151515152, 0.0, 0.0]"
VizWiz_train_00006905,0.553888888888889,"[0.08333333333333333, 0.16666666666666666, 0.1388888888888889, 0.05555555555555555, 0.3611111111111111, 0.2777777777777778, 0.0]"
VizWiz_train_00006656,0.457714285714286,"[0.42857142857142855, 0.3142857142857143, 0.4, 0.05714285714285714, 0.11428571428571428, 0.02857142857142857, 0.0]"
VizWiz_train_00006691,0.471818181818182,"[0.21212121212121213, 0.15151515151515152, 0.48484848484848486, 0.21212121212121213, 0.06060606060606061, 0.21212121212121213, 0.030303030303030304]"
VizWiz_train_00006213,0.380606060606061,"[0.5151515151515151, 0.2727272727272727, 0.30303030303030304, 0.09090909090909091, 0.24242424242424243, 0.09090909090909091, 0.0]"
VizWiz_train_00006935,0.337714285714286,"[0.37142857142857144, 0.11428571428571428, 0.11428571428571428, 0.45714285714285713, 0.2, 0.05714285714285714, 0.0]"
VizWiz_train_00005365,0.404571428571429,"[0.3142857142857143, 0.2, 0.05714285714285714, 0.37142857142857144, 0.37142857142857144, 0.05714285714285714, 0.0]"
VizWiz_train_00006658,0.234864864864865,"[0.7567567567567568, 0.32432432432432434, 0.05405405405405406, 0.05405405405405406, 0.13513513513513514, 0.02702702702702703, 0.0]"
VizWiz_train_00006799,0.308,"[0.6285714285714286, 0.45714285714285713, 0.17142857142857143, 0.37142857142857144, 0.11428571428571428, 0.0, 0.0]"
VizWiz_train_00005030,0.532121212121212,"[0.21212121212121213, 0.18181818181818182, 0.5151515151515151, 0.30303030303030304, 0.15151515151515152, 0.12121212121212122, 0.030303030303030304]"
VizWiz_train_00006449,0.572777777777778,"[0.4444444444444444, 0.1388888888888889, 0.1111111111111111, 0.05555555555555555, 0.08333333333333333, 0.2777777777777778, 0.0]"
VizWiz_train_00006554,0.599,"[0.36666666666666664, 0.03333333333333333, 0.26666666666666666, 0.16666666666666666, 0.16666666666666666, 0.4, 0.0]"
VizWiz_train_00006310,0.111724137931034,"[0.06896551724137931, 0.034482758620689655, 0.034482758620689655, 1.0, 0.06896551724137931, 0.0, 0.0]"
VizWiz_train_00006642,0.426666666666667,"[0.5833333333333334, 0.1388888888888889, 0.19444444444444445, 0.2222222222222222, 0.16666666666666666, 0.027777777777777776, 0.0]"
VizWiz_train_00006049,0.351764705882353,"[0.14705882352941177, 0.08823529411764706, 0.6176470588235294, 0.5882352941176471, 0.058823529411764705, 0.0, 0.0]"
VizWiz_train_00005012,0.613125,"[0.09375, 0.0625, 0.25, 0.0, 0.09375, 0.5625, 0.0]"
